Name,Designation,Company,LinkedIn URL,Reason,Source,Evidence
Neelam Khanchandani,Head of Customer Success | PMP®,Unknown,https://www.linkedin.com/in/neelam-khanchandani/,location,google_browser,"Neelam Khanchandani - Head of Customer Success | PMP® LinkedIn · Neelam Khanchandani 260+ followers Neelam Khanchandani - Head of Customer Success | PMP® LinkedIn · Neelam Khanchandani 260+ followers LinkedIn · Neelam Khanchandani 260+ followers Newcastle, New South Wales, Australia · Manager, Customer Success · Pay Cat Neelam Khanchandani · Head of Customer Success | PMP® | Helping SaaS businesses scale, retain & grow | AU & Remote · View mutual connections with Neelam · About. Read more"
Sairam Paladi,Customer Success Leader in Fintech,Unknown,https://www.linkedin.com/in/sairam-paladi-8283b675/,location,google_browser,"Sairam Paladi - Customer Success Leader in Fintech LinkedIn · Sairam Paladi 230+ followers Sairam Paladi - Customer Success Leader in Fintech LinkedIn · Sairam Paladi 230+ followers LinkedIn · Sairam Paladi 230+ followers Hyderabad, Telangana, India · Senior Client Service Associate · Pluxee India Sairam Paladi · Customer Success Leader in Fintech | Client Retention, Onboarding & Revenue Expansion | 10+ Years Experience · View mutual connections with Sairam. Read more"
Aseem Sidhu,Customer Success Leader | B2B SaaS,Unknown,https://www.linkedin.com/in/aseemsidhu/,location,google_browser,"Aseem Sidhu - Customer Success Leader | B2B SaaS LinkedIn · Aseem Sidhu 2.4K+ followers Aseem Sidhu - Customer Success Leader | B2B SaaS LinkedIn · Aseem Sidhu 2.4K+ followers LinkedIn · Aseem Sidhu 2.4K+ followers Gurugram, Haryana, India · Associate Director - Customer Success · SalesCode.ai Associate Director - Customer Success . SalesCode.ai. Jul 2025 - Present 1 year 2 months. Gurugram, Haryana, India. • Own the post sales customer lifecycle, with ... Read more"
Deb Dutta,Product Ops & Customer Success Leader,Unknown,https://www.linkedin.com/in/deb-dutta-3a668390/,location,google_browser,"Deb Dutta - Product Ops & Customer Success Leader LinkedIn · Deb Dutta 1.9K+ followers Deb Dutta - Product Ops & Customer Success Leader LinkedIn · Deb Dutta 1.9K+ followers LinkedIn · Deb Dutta 1.9K+ followers Product Operations and Customer Success leader with a decade of experience driving SaaS, ERP, and platform adoption across enterprise and consumer ... Read more"
Prashant Das,Customer Success Leader,Unknown,https://www.linkedin.com/in/prashant-das-6976851b1/,location,google_browser,"Prashant Das - Customer Success Leader LinkedIn · Prashant Das 400+ followers Prashant Das - Customer Success Leader LinkedIn · Prashant Das 400+ followers LinkedIn · Prashant Das 400+ followers Prashant Das. Customer Success Leader | Strategic Account Management | Healthcare & Financial Services | CRM + Data Analytics (Salesforce, Power BI) ... Read more"
Parikshet Mendon,Head of Customer Success and,Unknown,https://www.linkedin.com/in/parikshet-mendon-324982194/,location,google_browser,Parikshet Mendon - Head of Customer Success and Parikshet Mendon - Head of Customer Success and ... LinkedIn · Parikshet Mendon 2.8K+ followers LinkedIn · Parikshet Mendon 2.8K+ followers Parikshet Mendon. Head of Customer Success and Operations @iAmX | Founding ... SaaS . I've helped organizations achieve and exceed their business ... Read more
Jiten Ramrakhiani,Customer Success | Enterprise SaaS | ex,Unknown,https://www.linkedin.com/in/jiten-ramrakhiani/,role,google_browser,"Jiten Ramrakhiani - Customer Success | Enterprise SaaS | ex LinkedIn · Jiten Ramrakhiani 3.3K+ followers Jiten Ramrakhiani - Customer Success | Enterprise SaaS | ex LinkedIn · Jiten Ramrakhiani 3.3K+ followers LinkedIn · Jiten Ramrakhiani 3.3K+ followers Mumbai, Maharashtra, India · Head of Customer Success · Tanla Platforms Limited Experience ; Head of Customer Success . Tanla Platforms Limited. Dec 2025 ; Director of Customer Success . Haptik. Nov 2019 ; Zonal Growth Manager. Paytm. Jul 2018 ... Read more"
"Prerna Charan Bhanushali, Ph.D",JoVE,Unknown,https://www.linkedin.com/in/prerna-charan-bhanushali-ph-d-93964222/,role,google_browser,"Prerna Charan Bhanushali, Ph.D - JoVE LinkedIn · Prerna Charan Bhanushali, Ph.D 560+ followers Web results Prerna Charan Bhanushali, Ph.D - JoVE LinkedIn · Prerna Charan Bhanushali, Ph.D 560+ followers LinkedIn · Prerna Charan Bhanushali, Ph.D 560+ followers Mumbai, Maharashtra, India · Director of Customer Success · JoVE Prerna Charan Bhanushali, Ph.D · Director of Customer Success at JoVE | B2B SaaS & EdTech | Strategic Account Management, Retention, Renewals & Growth · View ... Read more"
Xerxes Balsara,Microsoft 365 & Google Cloud,Unknown,https://www.linkedin.com/in/xerxes-h-balsara/,role,google_browser,Xerxes Balsara - Microsoft 365 & Google Cloud LinkedIn · Xerxes Balsara 4.7K+ followers Xerxes Balsara - Microsoft 365 & Google Cloud LinkedIn · Xerxes Balsara 4.7K+ followers LinkedIn · Xerxes Balsara 4.7K+ followers Mumbai Metropolitan Region · Freelance IT Consultant and M365 Practical Trainer · Freelance Customer Success Leader | Microsoft 365 & Google Cloud | Managed Services | Enterprise IT | MCT. Freelance University of Mumbai . Mumbai Metropolitan Region. 5K ... Read more
Delon Tithalia,Customer Success and Growth 🚀 in SaaS,Unknown,https://www.linkedin.com/in/delontithalia/,role,google_browser,"Delon Tithalia - Customer Success and Growth 🚀 in SaaS LinkedIn · Delon Tithalia 1.8K+ followers Delon Tithalia - Customer Success and Growth 🚀 in SaaS LinkedIn · Delon Tithalia 1.8K+ followers LinkedIn · Delon Tithalia 1.8K+ followers Mumbai, Maharashtra, India · Head of Customer Success · Locobuzz Delon Tithalia. Customer Success and Growth in SaaS ... Head of Customer Success . Locobuzz. Dec 2022 - Present 3 years 9 months. Mumbai, Maharashtra, India . Read more"
Ananth T,SaaS | Product Marketing | Customer Success,Unknown,https://www.linkedin.com/in/ananth-t/,role,google_browser,"Ananth T - SaaS | Product Marketing | Customer Success LinkedIn · Ananth T 780+ followers Ananth T - SaaS | Product Marketing | Customer Success LinkedIn · Ananth T 780+ followers LinkedIn · Ananth T 780+ followers Mumbai, Maharashtra, India · Associate Director, Product Marketing · CleverTap Mumbai . CleverTap Graphic. Director, Customer Success . CleverTap. Jul 2021 - Mar 2023 1 year 9 months. Mumbai, Maharashtra, India . ByteDance Graphic. Vertical ... Read more"
Lee Gonsalves,Hinduja Global Solutions,Unknown,https://www.linkedin.com/in/lee-gonsalves-2a8052317/,role,google_browser,"Lee Gonsalves - Hinduja Global Solutions LinkedIn · Lee Gonsalves 200+ followers Lee Gonsalves - Hinduja Global Solutions LinkedIn · Lee Gonsalves 200+ followers LinkedIn · Lee Gonsalves 200+ followers Mumbai, Maharashtra, India · Delivery Head Cybersecurity + Customer Success Lead · HGS 25 years of rich work experience in the IT Domain. Currently working as Delivery Head and Customer Success Lead in HGS Secure the Cybersecurity division of HGS. Read more"
Adnan Ismail,Customer Success | SaaS | Operations,Unknown,https://www.linkedin.com/in/adnan-ismail/,role,google_browser,"Adnan Ismail - Customer Success | SaaS | Operations LinkedIn · Adnan Ismail 1.6K+ followers Adnan Ismail - Customer Success | SaaS | Operations LinkedIn · Adnan Ismail 1.6K+ followers LinkedIn · Adnan Ismail 1.6K+ followers Mumbai, Maharashtra, India · Lead - Customer Success · Amaha Head of Customer Success . Pulse Business Solutions Inc. Apr 2021 - Oct 2022 1 year 7 months. Mumbai, Maharashtra, India . Pulse is a 360 degree audit and ... Read more"
Anshul Goyal,"ex-Freight Tiger, Delhivery",Unknown,https://www.linkedin.com/in/anshul-goyal-883b1419/,role,google_browser,"Anshul Goyal - ex-Freight Tiger, Delhivery LinkedIn · Anshul Goyal 14K+ followers Anshul Goyal - ex-Freight Tiger, Delhivery LinkedIn · Anshul Goyal 14K+ followers LinkedIn · Anshul Goyal 14K+ followers Mumbai Metropolitan Region · Associate Director Customer Success · Pando Associate Director, Customer Success at Pando | B2B SaaS & Logistics | ex-Freight Tiger, Delhivery. Pando Institute of Management, Nirma University. Mumbai ... Read more"
Vinni Ahuja,Customer Success Lead,Kennect,https://www.linkedin.com/in/vinniahuja/,location,google_browser,Vinni Ahuja - Customer Success Lead at Kennect LinkedIn · Vinni Ahuja 450+ followers Vinni Ahuja - Customer Success Lead at Kennect LinkedIn · Vinni Ahuja 450+ followers LinkedIn · Vinni Ahuja 450+ followers Customer Success Lead at Kennect | Driving Pharma Sales Excellence through Incentive Automation I help leading pharmaceutical organizations transform the ... Read more
Yash Sippy,Enterprise SaaS GTM & Revenue Growth,Unknown,https://www.linkedin.com/in/yash-sippy/,role,google_browser,"Yash Sippy - Enterprise SaaS GTM & Revenue Growth LinkedIn · Yash Sippy 2.6K+ followers Yash Sippy - Enterprise SaaS GTM & Revenue Growth LinkedIn · Yash Sippy 2.6K+ followers LinkedIn · Yash Sippy 2.6K+ followers Apr 2015 - Present 11 years 5 months. Mumbai, Maharashtra, India . Freight Tiger. 5 years · Freight Tiger Graphic. Senior Director Customer Success . Read more"
Bipin Negi,Driving Customer Success,Unknown,https://www.linkedin.com/in/bipin-negi/,role,google_browser,"Bipin Negi - Driving Customer Success LinkedIn · Bipin Negi 810+ followers Bipin Negi - Driving Customer Success LinkedIn · Bipin Negi 810+ followers LinkedIn · Bipin Negi 810+ followers Director of Customer Success . Signzy. Oct 2023 - Sep 2024 1 year. Mumbai, Maharashtra, India . Domain: Insurtech Product: Digital Onboarding Platform ... Read more"
Harshad Patil,Customer Success,CitiusTech,https://www.linkedin.com/in/harshad-patil-874a3710/,role,google_browser,"Harshad Patil - Customer Success at CitiusTech LinkedIn · Harshad Patil 1.4K+ followers Harshad Patil - Customer Success at CitiusTech LinkedIn · Harshad Patil 1.4K+ followers LinkedIn · Harshad Patil 1.4K+ followers Vice President - Customer Success at CitiusTech. University of Mumbai . Mumbai, Maharashtra, India . 1K followers 500+ connections. See your mutual connections ... Read more Harshad Patil - Customer Success at CitiusTech LinkedIn · Harshad Patil 1.4K+ followers Harshad Patil - Customer Success at CitiusTech LinkedIn · Harshad Patil 1.4K+ followers LinkedIn · Harshad Patil 1.4K+ followers Vice President - Customer Success at CitiusTech. University of Mumbai . Mumbai, Maharashtra, India . 1K followers 500+ connections. See your mutual connections ... Read more"
Parth Malkan,Associate Director,Customer Success,https://www.linkedin.com/in/parth-malkan-54a186a6/,role,google_browser,"Parth Malkan - Associate Director – Customer Success LinkedIn · Parth Malkan 420+ followers Parth Malkan - Associate Director – Customer Success LinkedIn · Parth Malkan 420+ followers LinkedIn · Parth Malkan 420+ followers Mumbai, Maharashtra, India · Associate Director - Customer Success · Amplispot Associate Director – Customer Success | Enterprise Account Growth & Strategic Partnerships | Scaling Distributor & Channel Ecosystems Through Digital Enablement ... Read more"
Ashish Kannan,Customer Success,Fortytwo Labs,https://www.linkedin.com/in/ashish-kannan-a3291654/,role,google_browser,"Ashish Kannan - VP – Customer Success @Fortytwo Labs LinkedIn · Ashish Kannan 1.2K+ followers Ashish Kannan - VP – Customer Success @Fortytwo Labs LinkedIn · Ashish Kannan 1.2K+ followers LinkedIn · Ashish Kannan 1.2K+ followers Mumbai, Maharashtra, India · VP Customer Success · FORTYTWO LABS Ashish Kannan · Innovation-Led Product & Delivery Leader | VP – Customer Success @Fortytwo Labs | Expert in Cybersecurity, Identity & Digital Transformation ... Read more"
Kritika Gupta Vankar,Customer Success,SECLORE,https://www.linkedin.com/in/kritika-gupta-vankar/,role,google_browser,"Kritika Gupta Vankar - Customer Success @ SECLORE LinkedIn · Kritika Gupta Vankar 1.3K+ followers Kritika Gupta Vankar - Customer Success @ SECLORE LinkedIn · Kritika Gupta Vankar 1.3K+ followers LinkedIn · Kritika Gupta Vankar 1.3K+ followers Director - Customer Success @ SECLORE | Driving Value Proposition | Customer ... Mumbai, Maharashtra, India . 1K followers 500+ connections. See your ... Read more"
Rahul Sarin,Senior Director,Customer Success,https://www.linkedin.com/in/rasarin/,role,google_browser,"Rahul Sarin - Senior Director - Customer Success LinkedIn · Rahul Sarin 3.1K+ followers Rahul Sarin - Senior Director - Customer Success LinkedIn · Rahul Sarin 3.1K+ followers LinkedIn · Rahul Sarin 3.1K+ followers Senior Director of Customer Success . CleverTap. Jul 2024 - May 2025 11 months. Mumbai, Maharashtra, India . CleverTap Graphic. Director of Customer Success . Read more"
Dronesh Kumar,Regional Head,Customer Success,https://www.linkedin.com/in/dronesh-kumar-4a8692148/,role,google_browser,"Dronesh Kumar - Regional Head - Customer Success Web results Dronesh Kumar - Regional Head - Customer Success ... LinkedIn · Dronesh Kumar 1.4K+ followers LinkedIn · Dronesh Kumar 1.4K+ followers Mumbai, Maharashtra, India · Regional Head · Bizom Dronesh Kumar."
Ajay Vishwakarma,Customer Success Leader,Unknown,https://www.linkedin.com/in/ajay-vishwakarma-58933a139/,location,google_browser,Ajay Vishwakarma - Customer Success Leader LinkedIn · Ajay Vishwakarma 920+ followers Ajay Vishwakarma - Customer Success Leader LinkedIn · Ajay Vishwakarma 920+ followers LinkedIn · Ajay Vishwakarma 920+ followers Ajay Vishwakarma. Customer Success Leader | Proactive Problem Solver | Team Management | Process Optimization | Data-Driven Insights. Coding Invaders KPB ... Read more Ajay Vishwakarma - Customer Success Leader LinkedIn · Ajay Vishwakarma 920+ followers Ajay Vishwakarma - Customer Success Leader LinkedIn · Ajay Vishwakarma 920+ followers LinkedIn · Ajay Vishwakarma 920+ followers Ajay Vishwakarma · Customer Success Leader | Proactive Problem Solver | Team Management | Process Optimization | Data-Driven Insights · View mutual connections ... Read more
Imran Mirza,Customer Success Leader | Entrepreneur,Unknown,https://www.linkedin.com/in/imranmirzaa/,location,google_browser,Imran Mirza - Customer Success Leader | Entrepreneur LinkedIn · Imran Mirza 2 followers Imran Mirza - Customer Success Leader | Entrepreneur LinkedIn · Imran Mirza 2 followers LinkedIn · Imran Mirza 2 followers Imran Mirza. Customer Success Leader | Entrepreneur – The Coffee Bean | Data-Driven Strategist | CRM & Ops Expert | Ex-Toothsi | Lean Six Sigma Black Belt ... Read more Imran Mirza - Customer Success Leader | Entrepreneur LinkedIn · Imran Mirza 2 followers Imran Mirza - Customer Success Leader | Entrepreneur LinkedIn · Imran Mirza 2 followers LinkedIn · Imran Mirza 2 followers Imran Mirza. Customer Success Leader | Entrepreneur – The Coffee Bean | Data-Driven Strategist | CRM & Ops Expert | Ex-Toothsi | Lean Six Sigma Black Belt ... Read more
Avinash Chawla,Customer Success Leader,Unknown,https://www.linkedin.com/in/avinashchawla/,location,google_browser,"Avinash Chawla - Customer Success Leader LinkedIn · Avinash Chawla 1.9K+ followers Avinash Chawla - Customer Success Leader LinkedIn · Avinash Chawla 1.9K+ followers LinkedIn · Avinash Chawla 1.9K+ followers Avinash Chawla. Customer Success Leader | Embedded Consultant – Digital, Sales Transformation & Technology | B2B Manufacturing. Kitchen365 Department of ... Read more Avinash Chawla - Customer Success Leader LinkedIn · Avinash Chawla 1.9K+ followers Avinash Chawla - Customer Success Leader LinkedIn · Avinash Chawla 1.9K+ followers LinkedIn · Avinash Chawla 1.9K+ followers Avinash Chawla. Customer Success Leader | Embedded Consultant – Digital, Sales Transformation & Technology | B2B Manufacturing. Kitchen365 Department of ... Read more"
Saurabh Chaturvedi,Head of Customer Success,Unknown,https://www.linkedin.com/in/saurabh-chaturvedi02/,location,google_browser,"Saurabh Chaturvedi - Head of Customer Success LinkedIn · Saurabh Chaturvedi 1.1K+ followers Saurabh Chaturvedi - Head of Customer Success LinkedIn · Saurabh Chaturvedi 1.1K+ followers LinkedIn · Saurabh Chaturvedi 1.1K+ followers Gurugram, Haryana, India · Delivery Consultant– Customer Experience & Business Transformation · Self-employed Saurabh Chaturvedi. Head of Customer Success | Business Transformation & Service Operations Leader | 20+ Yrs Service Operations Leader | 20+ Yrs. Self- ... Read more"
Anuraag Surany Raman,Director of Customer Success,Unknown,https://www.linkedin.com/in/anuraag-surany-raman-14224936/,location,google_browser,"Anuraag Surany Raman - Director of Customer Success LinkedIn · Anuraag Surany Raman 600+ followers Anuraag Surany Raman - Director of Customer Success LinkedIn · Anuraag Surany Raman 600+ followers LinkedIn · Anuraag Surany Raman 600+ followers Anuraag Surany Raman. Director of Customer Success | Chief Customer Officer | We make AI-native, enterprise-ready skills assessments & interviews for confident ... Read more"
Vibhav Karnik,Customer Success Leader,Unknown,https://www.linkedin.com/in/vibhav-karnik/,location,google_browser,Vibhav Karnik - Customer Success Leader LinkedIn India https://in.linkedin.com › vibhav-karnik Vibhav Karnik - Customer Success Leader LinkedIn India https://in.linkedin.com › vibhav-karnik LinkedIn India https://in.linkedin.com › vibhav-karnik Vibhav Karnik · Customer Success Leader | Enterprise Client Management | Customer Experience | Executive Stakeholder Management | BFSI & Telecom Accounts | ...
Aditi S.,Customer Success,Shopify Apps,https://www.linkedin.com/in/aditism/,role,google_browser,"Aditi S. - Customer Success @ Shopify Apps LinkedIn · Aditi S. 1.5K+ followers Aditi S. - Customer Success @ Shopify Apps LinkedIn · Aditi S. 1.5K+ followers LinkedIn · Aditi S. 1.5K+ followers With over three years in e-commerce and SaaS , I specialize in exceptional customer support and client success. ... Head of Customer Success . Xena. Dec 2023 - May ... Read more"
Tushar Uparkar,Customer Success Lead,Unknown,https://www.linkedin.com/in/tushar-uparkar/,location,google_browser,"Tushar Uparkar - Customer Success Lead LinkedIn · Tushar Uparkar 680+ followers Tushar Uparkar - Customer Success Lead LinkedIn · Tushar Uparkar 680+ followers LinkedIn · Tushar Uparkar 680+ followers As customer success lead at Sygnius Infotech, my focus revolves around enhancing user experience through effective onboarding and rigorous problem-solving. Read more"
Vikas Yadav,Director- Customer Success | AI-Driven,Unknown,https://www.linkedin.com/in/vikasyadavcsm/,location,google_browser,"Vikas Yadav - Director- Customer Success | AI-Driven Vikas Yadav - Director- Customer Success | AI-Driven ... LinkedIn · Vikas Yadav 970+ followers LinkedIn · Vikas Yadav 970+ followers Vikas Yadav. Director- Customer Success | AI-Driven Strategy Execution | Strategic Advisor to Enterprise CXOs | Driving Global Retention, Expansion & Customer ... Read more"
Jay Rathod,Customer Success Leader,Unknown,https://www.linkedin.com/in/jay-rathod-58147388/,location,google_browser,Jay Rathod - Customer Success Leader LinkedIn · Jay Rathod 910+ followers Jay Rathod - Customer Success Leader LinkedIn · Jay Rathod 910+ followers LinkedIn · Jay Rathod 910+ followers Customer Success Leader | Business Solution Architect | Data & Analytics Consultant | Project Delivery Specialist. LTM Welingkar Institute of Management ... Read more
Bhushan Jadhav,Strategic Sales & Customer Success,Unknown,https://www.linkedin.com/in/bhushan-jadhav-971588102/,role,google_browser,"Bhushan Jadhav - Strategic Sales & Customer Success Bhushan Jadhav - Strategic Sales & Customer Success ... LinkedIn · Bhushan Jadhav 1K+ followers LinkedIn · Bhushan Jadhav 1K+ followers Santa Clara, California, United States · Sales & Engagement Leader | Director - GTM, Consulting, Product Strategy & Customer Success · Tata Consultancy Services Bhushan Jadhav. Strategic Sales & Customer Success Leader . Tata Consultancy Services University of Mumbai . Santa Clara, California, United States. 1K followers ... Read more Bhushan Jadhav - Strategic Sales & Customer Success Bhushan Jadhav - Strategic Sales & Customer Success ... LinkedIn · Bhushan Jadhav 1K+ followers LinkedIn · Bhushan Jadhav 1K+ followers Santa Clara, California, United States · Sales & Engagement Leader | Director - GTM, Consulting, Product Strategy & Customer Success · Tata Consultancy Services Bhushan Jadhav. Strategic "
Sriram Umasankar,Sr General Manager,Unknown,https://www.linkedin.com/in/sriramumasankar/,role,google_browser,"Sriram Umasankar - Sr General Manager LinkedIn · Sriram Umasankar 810+ followers Sriram Umasankar - Sr General Manager LinkedIn · Sriram Umasankar 810+ followers LinkedIn · Sriram Umasankar 810+ followers Mumbai, Maharashtra, India · Senior General Manager - Head Customer Success - India & South Asia · Euronet Experience · Senior General Manager - Head Customer Success - India & South Asia · Client Success Director · Senior Project Manager (Project Head) · Manager. Read more"
Rylan Roach,CX Leader | Scaled Support & Onboarding,Unknown,https://www.linkedin.com/in/rylan-roach/,role,google_browser,"Rylan Roach - CX Leader | Scaled Support & Onboarding Rylan Roach - CX Leader | Scaled Support & Onboarding ... LinkedIn · Rylan Roach 3.6K+ followers LinkedIn · Rylan Roach 3.6K+ followers Mumbai, Maharashtra, India · Director Customer Success · Plum Director Customer Success . Dream11. Jan 2019 - Oct 2023 4 years 10 months. Mumbai, Maharashtra, India . • Strategising & Building the entire Customer Experience ... Read more"
Ramnath Sengupta,"Customer Success, Key Account",Unknown,https://www.linkedin.com/in/ramnathsengupta/,role,google_browser,"Ramnath Sengupta - Customer Success, Key Account Ramnath Sengupta - Customer Success, Key Account ... LinkedIn · Ramnath Sengupta 2.5K+ followers LinkedIn · Ramnath Sengupta 2.5K+ followers Mumbai, Maharashtra, India · Head of Customer Success · Xeno With over 18 years of experience, I currently serve as Head of Customer Success at Xeno, leading initiatives to enhance customer satisfaction for prominent ... Read more"
Ankush Narang,Head of Account Management &,Unknown,https://www.linkedin.com/in/narangankush/,role,google_browser,"Ankush Narang - Head of Account Management & Ankush Narang - Head of Account Management & ... LinkedIn · Ankush Narang 2.6K+ followers LinkedIn · Ankush Narang 2.6K+ followers Mumbai, Maharashtra, India · Director of Customer Success · IDfy Experience ; Director of Customer Success . IDfy. Mar 2025 - Present 1 year 6 months ; Change Management Lead - CEO's office. Altor Executive Search. Aug 2017 - ... Read more"
Rekha Jadhav,Corporate Travel Strategy & Customer,Unknown,https://www.linkedin.com/in/rekha-jadhav-533a0b27/,role,google_browser,"Rekha Jadhav - Corporate Travel Strategy & Customer Rekha Jadhav - Corporate Travel Strategy & Customer ... LinkedIn · Rekha Jadhav 570+ followers LinkedIn · Rekha Jadhav 570+ followers Mumbai, Maharashtra, India · Sr. Manager - Customer Success Management · Quest2Travel Rekha Jadhav. Corporate Travel Strategy & Customer Success Lead . Quest2Travel bharati vidyapeeth. Mumbai, Maharashtra, India . Read more"
Gaurav Bajaj,AI-Powered Customer Success I Fintech,Unknown,https://www.linkedin.com/in/gaurav-bajaj-3883b015/,role,google_browser,"Gaurav Bajaj - AI-Powered Customer Success I Fintech LinkedIn · Gaurav Bajaj 11,6K+ followers Web results Gaurav Bajaj - AI-Powered Customer Success I Fintech LinkedIn · Gaurav Bajaj 11,6K+ followers LinkedIn · Gaurav Bajaj 11,6K+ followers Gurugram, Haryana, India · Head of Customer Experience · MobiKwik Gaurav Bajaj. CX & Customer Success Leader -Vice President | AI-Powered Customer Success I Fintech | Consumer Tech I Driving Revenue & Experience Through ... Read more"
Rakshita Jain,SaaS Customer Success Specialist,Unknown,https://www.linkedin.com/in/rakshita-jain-aa598a1a/,role,google_browser,Rakshita Jain - SaaS Customer Success Specialist LinkedIn · Rakshita Jain 1.1K+ followers Rakshita Jain - SaaS Customer Success Specialist LinkedIn · Rakshita Jain 1.1K+ followers LinkedIn · Rakshita Jain 1.1K+ followers SaaS Customer Success Specialist | Client Relationship Management | L&D ... Head of Customer Success . Nextburb. May 2024 - Present 2 years 4 months. Read more
Rachana Shreshtha,Customer Success,SuperTax India,https://www.linkedin.com/in/rachana-shreshtha-46baba125/,role,google_browser,"Rachana Shreshtha - Customer Success at SuperTax India LinkedIn · Rachana Shreshtha 390+ followers Rachana Shreshtha - Customer Success at SuperTax India LinkedIn · Rachana Shreshtha 390+ followers LinkedIn · Rachana Shreshtha 390+ followers Experience ; Head of Customer Success - Indirect Tax GST · Oct 2020 · Feb 2022 ; Manager, Customer Success- Indirect Tax GST · Oct 2019 · Oct 2020 ; Customer Success ... Read more"
Mahak Wadhwani,Head,Customer Success,https://www.linkedin.com/in/mahak-wadhwani/,role,google_browser,"Mahak Wadhwani - Head - Customer Success LinkedIn · Mahak Wadhwani 970+ followers Web results Mahak Wadhwani - Head - Customer Success LinkedIn · Mahak Wadhwani 970+ followers LinkedIn · Mahak Wadhwani 970+ followers Mahak Wadhwani · Head - Customer Success | TA Technology Specialist | 17+ years experience in Customer Success, Business Technology Consulting, Project ... Read more"
Prasad Dongre,Senior Director,Customer Success,https://www.linkedin.com/in/prasadvijaydongre/,role,google_browser,Prasad Dongre - Senior Director - Customer Success Web results Prasad Dongre - Senior Director - Customer Success ... LinkedIn · Prasad Dongre 2.7K+ followers LinkedIn · Prasad Dongre 2.7K+ followers Prasad Dongre.
Nisheeth Chandrasekharan,GoKwik,Unknown,https://www.linkedin.com/in/nisheethchandrasekharan/,role,google_browser,"Nisheeth Chandrasekharan - GoKwik LinkedIn · Nisheeth Chandrasekharan 2.6K+ followers Nisheeth Chandrasekharan - GoKwik LinkedIn · Nisheeth Chandrasekharan 2.6K+ followers LinkedIn · Nisheeth Chandrasekharan 2.6K+ followers India · Associate Director - Merchant success · GoKwik Associate Director - Merchant Success | Customer Success Leader | CRM & Affiliate Marketing Specialist | GoKwik, Tata Capital, WebEngage, ContractPodAi, Netcore ... Read more"
